         30     30.0036     30.0259     30.0796     30.1713     30.3036     30.4757     30.6844      30.925     31.1918     31.4789     31.7799     32.0893     32.4019     32.7131     33.0196     33.3185     33.6083     33.8881     34.1581     34.4191     34.6726     34.9208     35.1663      35.412     35.6612     35.9169     36.1825      36.461     36.7553     37.0677     37.4005      37.755     38.1323     38.5327     38.9561     39.4015     39.8674     40.3514     40.8509     41.3622     41.8814     42.4039     42.9249     43.4388     43.9399     44.4225     44.8803     45.3073     45.6974     46.0445     46.3429     46.5869     46.7715     46.8919     46.9438     46.9235     46.8281     46.6552      46.403     46.0707     45.6581     45.1657     44.5951     43.9483     43.2282     42.4384     41.5831     40.6672      39.696     38.6753     37.6115     36.5111     35.3808     34.2275      33.058     31.8792     30.6976     29.5194     28.3505     27.1963     26.0615     24.9503     23.8658     22.8108     21.7868     20.7947     19.8346     18.9054     18.0056     17.1328      16.284     15.4557     14.6442     13.8458     13.0568     12.2741     11.4954     10.7199     9.94811
         30     30.0029     30.0211     30.0645     30.1382     30.2438     30.3801     30.5442     30.7315     30.9372     31.1559     31.3826     31.6124     31.8412     32.0656     32.2831     32.4918     32.6911     32.8809     33.0619     33.2357     33.4045     33.5708     33.7376     33.9083     34.0862     34.2749     34.4776     34.6977     34.9381     35.2011     35.4891     35.8034      36.145     36.5144     36.9111     37.3343     37.7823     38.2527     38.7426     39.2484      39.766     40.2907     40.8174     41.3405     41.8542     42.3524     42.8288     43.2771      43.691     44.0643     44.3909     44.6651     44.8814      45.035     45.1213     45.1364     45.0772     44.9409     44.7258     44.4308     44.0554     43.6004     43.0668     42.4567     41.7731     41.0193     40.1998     39.3193     38.3833     37.3978     36.3691      35.304     34.2093      33.092     31.9593     30.8181     29.6752     28.5369     27.4093     26.2978     25.2073     24.1419     23.1048     22.0986     21.1247     20.1838     19.2756     18.3988     17.5514     16.7306     15.9329     15.1545     14.3913     13.6392     12.8946     12.1545     11.4171     10.6824     9.95259
    30.0002     30.0025     30.0171     30.0515     30.1094     30.1913     30.2959     30.4198     30.5592     30.7094      30.866     31.0246     31.1813     31.3329     31.4769     31.6116     31.7362     31.8506     31.9556     32.0527     32.1441     32.2323     32.3206     32.4122      32.511     32.6205     32.7446     32.8867     33.0503     33.2384     33.4535     33.6977     33.9727     34.2793      34.618     34.9882     35.3891     35.8187     36.2748     36.7543     37.2533     37.7678     38.2928     38.8231     39.3531     39.8766     40.3874     40.8792     41.3453     41.7793     42.1748     42.5256     42.8257     43.0695     43.2519     43.3681     43.4142     43.3867     43.2828     43.1006     42.8387     42.4968     42.0751      41.575     40.9982     40.3477      39.627     38.8402     37.9922     37.0887     36.1355     35.1391     34.1063     33.0441     31.9598     30.8605     29.7533     28.6452     27.5426     26.4518     25.3784     24.3273     23.3026     22.3078     21.3453     20.4167     19.5225     18.6622     17.8347     17.0375     16.2678     15.5219     14.7957      14.085     13.3855     12.6936     12.0064     11.3224     10.6422     9.96876
    30.0005     30.0023     30.0138     30.0404     30.0845     30.1457     30.2222     30.3106     30.4072     30.5076     30.6081     30.7047     30.7945      30.875     30.9445     31.0022      31.048     31.0826     31.1076     31.1252     31.1381     31.1495     31.1631     31.1828     31.2125     31.2563     31.3182      31.402     31.5112     31.6489     31.8178     32.0199      32.257     32.5298     32.8387     33.1831     33.5619     33.9732     34.4146     34.8827     35.3738     35.8833     36.4063     36.9375     37.4709     38.0003     38.5195     39.0217     39.5004     39.9488     40.3606     40.7293     41.0489     41.3137     41.5185     41.6584     41.7294      41.728     41.6513     41.4972     41.2645     40.9527      40.562     40.0937     39.5497     38.9327     38.2462     37.4945     36.6824     35.8153     34.8994      33.941     32.9468      31.924     30.8796     29.8209     28.7549     27.6886     26.6284     25.5805     24.5505     23.5431     22.5626     21.6123     20.6946     19.8109     18.9618     18.1466     17.3641      16.612     15.8871     15.1858     14.5041     13.8377     13.1824     12.5348     11.8921     11.2532     10.6191     9.99335
    30.0003     30.0017     30.0104     30.0302     30.0622     30.1052     30.1567     30.2134     30.2715      30.327     30.3764     30.4167     30.4452     30.4602     30.4609     30.4472     30.4197     30.3799     30.3301      30.273     30.2122     30.1513     30.0946     30.0463     30.0108     29.9925     29.9957     30.0244     30.0822     30.1723     30.2975     30.4599      30.661     30.9017     31.1822     31.5018     31.8594     32.2528     32.6794     33.1358      33.618     34.1215      34.641      35.171     35.7055     36.2383     36.7628     37.2722     37.7601     38.2195     38.6439      39.027     39.3626      39.645     39.8689     40.0297     40.1231     40.1456     40.0945     39.9676     39.7637     39.4822     39.1235     38.6887     38.1797     37.5992     36.9506     36.2381     35.4664     34.6409     33.7676     32.8526     31.9027     30.9247     29.9256     28.9124     27.8921     26.8712     25.8563     24.8533     23.8675     22.9037      21.966     21.0575     20.1806     19.3367     18.5263     17.7489     17.0033     16.2871     15.5975      14.931     14.2837     13.6516     13.0308     12.4179     11.8106     11.2078     10.6106     10.0226
    29.9999      30.001     30.0073     30.0212     30.0425     30.0692     30.0984     30.1266     30.1498     30.1645     30.1675     30.1561     30.1284     30.0834     30.0207     29.9409     29.8456     29.7369     29.6177     29.4914      29.362     29.2339     29.1117     29.0001     28.9039     28.8278     28.7763     28.7536     28.7634     28.8092     28.8936     29.0189     29.1864      29.397     29.6508     29.9471     30.2844     30.6607      31.073     31.5179     31.9912     32.4882     33.0036     33.5317     34.0664     34.6013       35.13     35.6454     36.1411     36.6101     37.0459     37.4422     37.7927     38.0919     38.3345     38.5157     38.6315     38.6783     38.6534     38.5548      38.381     38.1317     37.8071     37.4083      36.937     36.3961     35.7886     35.1188     34.3911     33.6108     32.7835     31.9154     31.0129     30.0825     29.1309      28.165     27.1914     26.2164     25.2464     24.2868     23.3431     22.4197     21.5205     20.6487     19.8065     18.9954      18.216     17.4678     16.7498       16.06     15.3957     14.7539     14.1309      13.523     12.9269     12.3393     11.7581     11.1824     10.6132     10.0537
    29.9999     30.0007     30.0048     30.0132     30.0246     30.0364     30.0452     30.0471     30.0384     30.0157      29.976     29.9172     29.8379     29.7375     29.6164      29.476     29.3182     29.1459     28.9626     28.7723     28.5796     28.3893     28.2065     28.0362     27.8837     27.7539     27.6515     27.5809      27.546     27.5503     27.5965     27.6868     27.8227     28.0048     28.2332     28.5071     28.8251     29.1847     29.5831     30.0165     30.4808     30.9711      31.482     32.0077      32.542     33.0785     33.6106     34.1315     34.6343     35.1124     35.5591     35.9681     36.3334     36.6492     36.9103     37.1121     37.2506     37.3221     37.3241     37.2543     37.1116     36.8955      36.606     36.2444     35.8122     35.3121     34.7471     34.1212     33.4387     32.7047     31.9245      31.104     30.2493     29.3667     28.4626     27.5435     26.6157     25.6853     24.7583       23.84     22.9355     22.0492     21.1848     20.3453      19.533     18.7493      17.995     17.2699      16.573     15.9027     15.2566     14.6321      14.026      13.435     12.8559     12.2861     11.7236     11.1674     10.6184     10.0796
    29.9999     30.0003     30.0024     30.0057      30.008      30.006     29.9957     29.9733      29.935     29.8776     29.7984     29.6956     29.5684     29.4168     29.2417      29.045     28.8294     28.5982     28.3555     28.1059     27.8545     27.6065     27.3673     27.1425     26.9375     26.7575     26.6075      26.492     26.4151     26.3802     26.3901     26.4471     26.5526     26.7073     26.9111     27.1632     27.4619     27.8049     28.1892     28.6109     29.0657     29.5487     30.0544      30.577     31.1102     31.6475     32.1824     32.7078     33.2172     33.7037     34.1607     34.5819     34.9612     35.2931     35.5724     35.7944      35.955     36.0508     36.0792     36.0379     35.9257     35.7421     35.4872     35.1619     34.7679     34.3076      33.784     33.2008     32.5621     31.8728     31.1379     30.3632     29.5544     28.7175     27.8587     26.9841     26.0997     25.2115     24.3251     23.4456     22.5778      21.726     20.8938      20.084     19.2991     18.5404     17.8087     17.1041     16.4257     15.7722     15.1416     14.5315     13.9391     13.3615     12.7961     12.2402     11.6921      11.151     10.6177     10.0946
    30.0001     30.0003     30.0004     29.9989     29.9925     29.9774     29.9492     29.9039     29.8378     29.7479     29.6317     29.4879     29.3161     29.1168     28.8915     28.6425     28.3732     28.0874     27.7896      27.485      27.179     26.8773     26.5857       26.31     26.0559      25.829     25.6343     25.4765     25.3597     25.2875     25.2629      25.288     25.3642     25.4922     25.6719     25.9023     26.1819     26.5081     26.8779     27.2874     27.7321     28.2071     28.7069     29.2256     29.7568     30.2941     30.8308       31.36     31.8749     32.3689     32.8353     33.2678     33.6604     34.0075      34.304     34.5452      34.727      34.846     34.8995     34.8854     34.8024     34.6498     34.4278     34.1371     33.7794     33.3569     32.8724     32.3295     31.7322      31.085     30.3929     29.6612     28.8954     28.1015     27.2851     26.4523     25.6087     24.7601     23.9118     23.0688     22.2356     21.4164     20.6147     19.8333     19.0744     18.3396     17.6297     16.9448     16.2843     15.6471     15.0314     14.4351     13.8558     13.2909     12.7378     12.1944     11.6591     11.1312     10.6112     10.1015
    30.0001          30     29.9987     29.9934     29.9799     29.9538     29.9104     29.8453     29.7548     29.6357     29.4859     29.3042     29.0906      28.846     28.5723     28.2724     27.9501     27.6097     27.2565     26.8959     26.5339     26.1767     25.8306     25.5017     25.1962     24.9198     24.6779     24.4755     24.3168     24.2057     24.1449      24.137     24.1832     24.2842     24.4399     24.6493     24.9107     25.2215     25.5785     25.9777     26.4146     26.8841     27.3805     27.8978     28.4297     28.9695     29.5105     30.0457     30.5683     31.0715     31.5488     31.9938     32.4004     32.7631     33.0768     33.3367      33.539     33.6802     33.7575     33.7689     33.7131     33.5894     33.3979     33.1395     32.8155     32.4282     31.9804     31.4753      30.917     30.3097     29.6582     28.9676     28.2433     27.4907     26.7155     25.9232     25.1195     24.3097     23.4988     22.6916     21.8925     21.1055     20.3338     19.5802      18.847     18.1356      17.447     16.7813     16.1382     15.5168     14.9157      14.333     13.7666     13.2144      12.674     12.1435     11.6214      11.107     10.6005     10.1035
    30.0001     29.9998     29.9971     29.9879     29.9676     29.9308     29.8724     29.7876     29.6726     29.5242     29.3404     29.1203     28.8641      28.573     28.2497     27.8973     27.5203     27.1235     26.7128     26.2941     25.8741     25.4594     25.0568      24.673     24.3144     23.9871      23.697     23.4491      23.248     23.0976      23.001     22.9605     22.9775     23.0528     23.1861     23.3764     23.6218     23.9196     24.2665     24.6583     25.0904     25.5574     26.0535     26.5726     27.1082     27.6535     28.2016     28.7454     29.2781     29.7929     30.2829      30.742      31.164     31.5433     31.8748     32.1539     32.3767     32.5397     32.6402     32.6762     32.6465     32.5503     32.3878     32.1597     31.8676     31.5135     31.1002     30.6309     30.1093     29.5398     28.9268     28.2753     27.5904     26.8774     26.1416     25.3884     24.6231     23.8507     23.0762      22.304     21.5382     20.7827     20.0406     19.3146     18.6068     17.9187     17.2514     16.6052     15.9799     15.3747     14.7887     14.2203     13.6676     13.1289     12.6022     12.0857     11.5781     11.0783     10.5864     10.1031
    30.0001     29.9995     29.9952     29.9822     29.9546     29.9065     29.8325     29.7274     29.5872     29.4087     29.1901     28.9308     28.6312     28.2931     27.9194     27.5141      27.082     26.6286     26.1603     25.6836     25.2057     24.7338     24.2752     23.8369     23.4258     23.0485     22.7109     22.4185      22.176     21.9874      21.856     21.7842     21.7734     21.8242     21.9364     22.1088     22.3395     22.6256     22.9636     23.3494     23.7778     24.2436     24.7407     25.2628     25.8032      26.355     26.9112     27.4647     28.0084     28.5354      29.039     29.5127     29.9506     30.3469     30.6966      30.995     31.2383     31.4229     31.5464     31.6066     31.6024      31.533     31.3986        31.2     30.9386     30.6165     30.2363     29.8012     29.3149     28.7815     28.2053     27.5912      26.944     26.2688     25.5708      24.855     24.1265     23.3902     22.6506     21.9121     21.1786     20.4537     19.7405     19.0414     18.3587     17.6939      17.048     16.4213     15.8141     15.2257     14.6553     14.1018     13.5636     13.0392     12.5269     12.0252     11.5327     11.0485      10.572     10.1035
    30.0001     29.9993     29.9934     29.9761      29.941     29.8813      29.791     29.6649     29.4987     29.2895     29.0356     28.7365     28.3933     28.0081     27.5844     27.1265     26.6399     26.1308     25.6059     25.0724      24.538     24.0104     23.4972      23.006      22.544      22.118     21.7344     21.3987      21.116     20.8902     20.7249     20.6222     20.5839     20.6103     20.7013     20.8556     21.0711     21.3449     21.6733     22.0519     22.4757     22.9391     23.4359     23.9597     24.5037     25.0608      25.624     26.1859     26.7395     27.2778      27.794     28.2817     28.7348     29.1476      29.515     29.8325      30.096     30.3023     30.4486     30.5331     30.5544     30.5119     30.4057     30.2366      30.006     29.7159     29.3688     28.9678     28.5166      28.019     27.4793     26.9021     26.2921     25.6542     24.9933     24.3143      23.622     22.9211      22.216     21.5107      20.809     20.1144     19.4299     18.7578     18.1003     17.4589     16.8347     16.2282     15.6397     15.0688     14.5149      13.977     13.4541     12.9448     12.4477     11.9615     11.4848     11.0166     10.5563     10.1036
         30      29.999     29.9913     29.9697     29.9267     29.8551     29.7485     29.6012     29.4093     29.1697      28.881     28.5431     28.1575     27.7267     27.2547     26.7464     26.2077     25.6453     25.0666     24.4792     23.8913     23.3108      22.746     22.2047     21.6944     21.2223     20.7948     20.4179     20.0965     19.8349     19.6364     19.5036     19.4379     19.4399     19.5092     19.6445     19.8438     20.1039      20.421     20.7908     21.2079     21.6668     22.1612     22.6845     23.2299     23.7901      24.358     24.9263     25.4879     26.0357     26.5629      27.063     27.5299      27.958     28.3422     28.6778      28.961     29.1883     29.3571     29.4654      29.512     29.4962      29.418     29.2783     29.0782     28.8198     28.5055     28.1384     27.7218     27.2595     26.7558     26.2149     25.6414       25.04     24.4155     23.7725     23.1156     22.4493     21.7778     21.1051     20.4347       19.77     19.1138     18.4686     17.8363     17.2185     16.6163     16.0304     15.4611     14.9083     14.3715       13.85      13.343     12.8493     12.3678     11.8973     11.4367     10.9849     10.5411     10.1046
    29.9998     29.9984      29.989     29.9631     29.9124     29.8289     29.7061     29.5382      29.321     29.0518     28.7293     28.3538     27.9271     27.4522     26.9336     26.3767     25.7879     25.1743     24.5438     23.9046     23.2651     22.6339     22.0194     21.4298      20.873     20.3563     19.8864     19.4694     19.1103     18.8136     18.5827     18.4201     18.3272     18.3047     18.3521      18.468     18.6504     18.8959     19.2009     19.5607     19.9701     20.4232     20.9138     21.4351     21.9803     22.5421     23.1133     23.6866     24.2546     24.8105     25.3472     25.8584     26.3379     26.7801     27.1799     27.5326     27.8343     28.0817     28.2721     28.4034     28.4745     28.4846     28.4338     28.3226     28.1525     27.9253     27.6432     27.3093     26.9268     26.4993     26.0309     25.5258     24.9884      24.423     23.8344      23.227     22.6051     21.9731      21.335     20.6946     20.0554     19.4205     18.7926     18.1742     17.5672     16.9732     16.3933     15.8283     15.2786     14.7442     14.2249     13.7202     13.2294     12.7518     12.2862     11.8318     11.3874     10.9522     10.5252     10.1054
         30     29.9984     29.9874     29.9572     29.8987     29.8037      29.665     29.4768     29.2348     28.9366     28.5812     28.1691     27.7024     27.1849     26.6212     26.0173     25.3801     24.7172     24.0369     23.3479     22.6589     21.9789     21.3167     20.6808     20.0793     19.5197     19.0089     18.5531     18.1576     17.8268     17.5643     17.3724     17.2528     17.2059     17.2314     17.3278     17.4928     17.7233     18.0154     18.3644      18.765     19.2113     19.6969     20.2151     20.7589      21.321     21.8942      22.471     23.0442     23.6068     24.1519     24.6729     25.1638      25.619     26.0332     26.4019     26.7211     26.9875     27.1985     27.3519     27.4465     27.4816     27.4572     27.3738     27.2327     27.0356     26.7849     26.4833     26.1339     25.7403     25.3064     24.8362     24.3338     23.8037     23.2502     22.6776     22.0901     21.4919     20.8867     20.2783     19.6699     19.0646     18.4651     17.8737     17.2922     16.7223     16.1651     15.6214     15.0918     14.5765     14.0752     13.5879     13.1138     12.6525     12.2031     11.7649      11.337     10.9185     10.5084     10.1057
    30.0001     29.9983     29.9855     29.9511     29.8851     29.7786     29.6242      29.416     29.1499     28.8235     28.4359     27.9882     27.4829     26.9239     26.3167     25.6675     24.9837     24.2734     23.5453     22.8084      22.072     21.3452     20.6373     19.9569     19.3124     18.7116     18.1614     17.6683     17.2376     16.8738     16.5805     16.3601     16.2142     16.1433      16.147     16.2238     16.3714     16.5866     16.8653     17.2029      17.594     18.0327     18.5125     19.0266     19.5681     20.1295     20.7036     21.2829     21.8603     22.4286     22.9809     23.5108     24.0121     24.4791     24.9068     25.2905     25.6263     25.9108     26.1414     26.3159     26.4331     26.4922     26.4931     26.4364     26.3233     26.1553     25.9348     25.6643      25.347     24.9861     24.5855      24.149     23.6807     23.1847     22.6653     22.1265     21.5725     21.0071     20.4342     19.8571     19.2792     18.7033     18.1319     17.5674     17.0116     16.4661     15.9319     15.4101     14.9012     14.4054     13.9228     13.4532     12.9964     12.5519      12.119     11.6972     11.2858     10.8839     10.4906      10.105
    30.0003     29.9982     29.9837     29.9451     29.8715     29.7536     29.5838      29.356     29.0662     28.7121     28.2933     27.8111     27.2683     26.6694     26.0202     25.3274     24.5989     23.8431     23.0692     22.2864     21.5046     20.7331     19.9813     19.2584     18.5727     17.9324     17.3444     16.8154     16.3507     15.9549     15.6317     15.3835     15.2119     15.1173     15.0995     15.1567     15.2867     15.4863     15.7514     16.0772     16.4583     16.8888     17.3621     17.8715     18.4098     18.9698     19.5441     20.1252     20.7059     21.2792      21.838      22.376     22.8869     23.3652     23.8056     24.2036     24.5552      24.857     25.1064     25.3012     25.4401     25.5222     25.5475     25.5165     25.4302     25.2902     25.0987     24.8581     24.5714     24.2419     23.8732     23.4691     23.0333     22.5701     22.0833     21.5771     21.0553     20.5218       19.98     19.4335     18.8852      18.338     17.7944     17.2566     16.7263     16.2052     15.6943     15.1946     14.7068     14.2311     13.7676     13.3165     12.8774       12.45      12.034     11.6288     11.2339     10.8486      10.472     10.1033
