4.99995  6.6569 8.28948  9.8805 11.4192 12.9002 14.3216 15.6851  16.994 18.2534 19.4692 20.6476 21.7952  22.918 24.0218 25.1119 26.1927 27.2682 28.3415  29.415 30.4905 31.5692 32.6517  33.738 34.8281 35.9213 37.0169  38.114 39.2115 40.3084 41.4038 42.4968 43.5866 44.6727 45.7545  46.832 47.9052 48.9742 50.0394 51.1016 52.1613 53.2196 54.2774 55.3359 56.3963 57.4596 58.5272 59.6001 60.6794  61.766 62.8608 63.9646 65.0778 66.2008 67.3338 68.4768 69.6296 70.7919 71.9632 73.1427 74.3296 75.5231  76.722 77.9254 79.1321 80.3409 81.5508 82.7607 83.9696 85.1767 86.3812 87.5825 88.7801 89.9737 91.1633 92.3488 93.5305 94.7086 95.8836 97.0559 98.2263 99.3951 100.563 101.731 102.898 104.065 105.233   106.4 107.567 108.733 109.897 111.058 112.215 113.367 114.513 115.653 116.789 117.921 119.053 120.191
4.99951 6.66235 8.33267 10.0153 11.7127 13.4255 15.1528 16.8928 18.6433 20.4015 22.1644 23.9294 25.6936 27.4545 29.2099  30.958 32.6971 34.4258 36.1432 37.8486 39.5413  41.221 42.8874 44.5405 46.1801 47.8062 49.4187 51.0175 52.6023  54.173 55.7291 57.2701 58.7955 60.3043  61.796 63.2695 64.7238 66.1579 67.5706 68.9608 70.3273 71.6691  72.985 74.2742 75.5357 76.7687 77.9727 79.1472 80.2918 81.4066 82.4915 83.5469 84.5732 85.5712 86.5417 87.4858 88.4047 89.2997 90.1725 91.0245 91.8575 92.6733 93.4735   94.26 95.0344 95.7984 96.5537 97.3016 98.0434 98.7803 99.5132 100.243  100.97 101.694 102.416 103.135 103.851 104.563 105.271 105.974 106.669 107.357 108.036 108.703 109.359     110 110.626 111.236 111.827 112.399 112.949 113.476 113.979 114.454 114.901 115.314 115.692 116.027 116.313 116.542
4.99964 6.66546 8.35403 10.0805 11.8535 13.6767 15.5499 17.4698 19.4316 21.4288 23.4545 25.5011 27.5616 29.6289 31.6968 33.7597 35.8124  37.851  39.872 41.8727 43.8513 45.8063 47.7371 49.6431 51.5243 53.3811 55.2139 57.0232 58.8094 60.5733 62.3151 64.0351 65.7335   67.41 69.0644  70.696 72.3041 73.8877 75.4456 76.9763 78.4784 79.9501 81.3899 82.7959 84.1665 85.4999 86.7947 88.0492 89.2623 90.4329   91.56 92.6431 93.6819 94.6763 95.6265  96.533 97.3967 98.2187 99.0003 99.7431 100.449  101.12 101.758 102.366 102.946   103.5 104.031 104.541 105.032 105.508  105.97 106.419 106.859  107.29 107.714 108.132 108.545 108.955 109.361 109.765 110.168 110.569 110.969 111.369 111.768 112.169 112.571 112.976 113.384 113.797 114.215  114.64 115.073 115.515 115.964 116.421 116.883 117.346 117.803 118.244
 4.9999 6.66909 8.37901 10.1574 12.0206 13.9757 16.0232 18.1583 20.3725  22.655 24.9934 27.3749 29.7865  32.216 34.6517 37.0833 39.5016 41.8988 44.2684 46.6051 48.9051 51.1654 53.3844 55.5608 57.6946 59.7858 61.8354 63.8441 65.8132 67.7438 69.6372 71.4942 73.3158 75.1024 76.8543 78.5717 80.2539 81.9007 83.5108 85.0833 86.6168 88.1097 89.5605 90.9675  92.329 93.6433 94.9091 96.1249 97.2898 98.4028 99.4633 100.471 101.427  102.33 103.183 103.986  104.74 105.448 106.113 106.735 107.319 107.867 108.382 108.867 109.325 109.759 110.172 110.567 110.946 111.312 111.666  112.01 112.344 112.671  112.99 113.301 113.605 113.901 114.187 114.464  114.73 114.985 115.227 115.457 115.672 115.875 116.064 116.242 116.408 116.566 116.716 116.862 117.006  117.15 117.296 117.442 117.589  117.73 117.859  117.96
5.00007 6.67061 8.38918 10.1884 12.0873 14.0944 16.2099 18.4283 20.7397 23.1315 25.5896  28.099  30.645 33.2136 35.7917 38.3676  40.931 43.4732  45.987 48.4668 50.9082 53.3082 55.6648 57.9769 60.2443 62.4671 64.6462 66.7823 68.8765 70.9299 72.9433 74.9176 76.8531 78.7499  80.608 82.4267 84.2051 85.9422 87.6363 89.2859  90.889 92.4436 93.9476 95.3992 96.7963 98.1371 99.4202 100.644 101.808 102.912 103.955 104.938 105.861 106.726 107.535 108.289 108.991 109.644 110.251 110.815 111.341 111.831 112.289  112.72 113.125  113.51 113.876 114.227 114.565 114.891 115.207 115.514 115.811   116.1 116.378 116.646 116.901 117.141 117.366 117.573 117.759 117.924 118.066 118.183 118.277 118.346 118.393 118.419 118.426  118.42 118.404 118.382  118.36 118.341 118.329 118.325 118.328  118.33  118.32 118.279
4.99982 6.67048 8.39027 10.1924 12.0959 14.1088 16.2308 18.4554 20.7721 23.1677 25.6276 28.1365 30.6798 33.2433 35.8145  38.382 40.9362 43.4692 45.9747 48.4479 50.8854  53.285 55.6458 57.9674 60.2502 62.4951 64.7034 66.8764 69.0151 71.1208 73.1943 75.2361 77.2463 79.2244 81.1698 83.0812 84.9568 86.7947 88.5924 90.3472 92.0563 93.7169 95.3258 96.8802 98.3774 99.8146  101.19 102.501 103.748 104.928 106.041 107.088  108.07 108.987 109.841 110.635 111.372 112.055 112.687 113.272 113.815 114.319 114.789 115.228  115.64  116.03   116.4 116.753 117.091 117.416  117.73 118.032 118.323 118.602 118.868 119.119 119.353 119.567 119.758 119.925 120.065 120.174 120.252 120.297 120.309 120.288 120.235 120.153 120.046 119.917 119.772 119.617 119.456 119.296  119.14 118.988 118.839 118.685  118.51  118.29
4.99941 6.66986 8.38773 10.1844 12.0774 14.0735 16.1714 18.3641 20.6408 22.9881 25.3918 27.8372 30.3103 32.7979 35.2886 37.7723 40.2406  42.687 45.1066  47.496 49.8531 52.1771 54.4682 56.7271 58.9553 61.1545 63.3267 65.4737 67.5971 69.6984 71.7784 73.8376  75.876 77.8929 79.8869 81.8565 83.7991 85.7121 87.5922 89.4359 91.2395 92.9992 94.7109 96.3709 97.9755 99.5212 101.005 102.424 103.777 105.062 106.277 107.422 108.499 109.506 110.447 111.324 112.138 112.893 113.593 114.241 114.842   115.4 115.919 116.403 116.857 117.284 117.688 118.072 118.437 118.787 119.122 119.442 119.749  120.04 120.314 120.571 120.806 121.019 121.205 121.362 121.487 121.577  121.63 121.645 121.621 121.558 121.457 121.321 121.153 120.958 120.739 120.504 120.258 120.006 119.751 119.495 119.235 118.961 118.658   118.3
5.00035 6.67013 8.38342 10.1688 12.0419 14.0081 16.0656 18.2074 20.4227  22.699 25.0228 27.3806 29.7594 32.1475 34.5348 36.9125 39.2736 41.6129 43.9268 46.2131 48.4708 50.7001 52.9022 55.0785 57.2313  59.363 61.4759 63.5723 65.6541  67.723 69.7799 71.8253 73.8592 75.8806 77.8882 79.8798 81.8528  83.804 85.7298 87.6261 89.4888 91.3134 93.0954 94.8304 96.5142 98.1426 99.7122  101.22 102.662 104.037 105.344 106.581 107.748 108.846 109.876 110.839 111.738 112.575 113.354 114.078 114.752 115.379 115.963 116.509  117.02 117.501 117.955 118.384 118.792  119.18  119.55 119.902 120.236 120.552 120.849 121.125 121.377 121.604 121.802 121.969 122.101 122.196 122.252 122.268 122.242 122.174 122.065 121.917 121.734 121.518 121.276 121.011 120.729 120.434 120.131 119.818 119.494 119.149 118.767 118.323
5.00028 6.66913 8.37666 10.1482 11.9974  13.929 15.9409 18.0267 20.1767 22.3794 24.6228 26.8948  29.184   31.48 33.7738  36.058 38.3267 40.5755 42.8015 45.0032   47.18 49.3328 51.4626 53.5715 55.6618 57.7358 59.7959 61.8446 63.8837 65.9148  67.939 69.9566 71.9677 73.9713  75.966 77.9499 79.9202 81.8739 83.8073 85.7165 87.5972 89.4451 91.2556 93.0242 94.7466 96.4185 98.0363 99.5964 101.096 102.532 103.903 105.208 106.445 107.616 108.719 109.758 110.732 111.645 112.499 113.297 114.043 114.739 115.391 116.001 116.573  117.11 117.616 118.095 118.547 118.975 119.381 119.766 120.129 120.471 120.791 121.087 121.359 121.603 121.818     122 122.148  122.26 122.333 122.365 122.356 122.306 122.215 122.084 121.916 121.713  121.48 121.221 120.939 120.638  120.32 119.986 119.632 119.249 118.824 118.333
4.99998 6.66793 8.36957  10.127 11.9523 13.8497 15.8175 17.8503 19.9397 22.0759 24.2486 26.4471 28.6617 30.8832 33.1039 35.3173 37.5181 39.7025  41.868 44.0131 46.1373 48.2411 50.3257 52.3926 54.4438 56.4813 58.5072 60.5235 62.5319 64.5336 66.5297 68.5204 70.5057 72.4847 74.4561 76.4183 78.3686 80.3044 82.2224 84.1189 85.9901  87.832 89.6404 91.4112 93.1403 94.8237 96.4579 98.0394 99.5653 101.033 102.441 103.786 105.069 106.289 107.445 108.539 109.572 110.545  111.46 112.319 113.126 113.883 114.593  115.26 115.886 116.474 117.028  117.55 118.042 118.506 118.944 119.357 119.745 120.109 120.448 120.761 121.048 121.307 121.536 121.733 121.897 122.026 122.117 122.171 122.185  122.16 122.095 121.992 121.852 121.677  121.47 121.234 120.971 120.683 120.373 120.039 119.678 119.283 118.842 118.335
